customer_id,customer_name,gender,age,location_id,signup_date,customer_segment
11367,Aarav Roy,Male,51.0,76,2022-11-02,Regular
11368,Vihaan Naidu,Male,46.0,68,2024-12-31,Regular
11369,Aditya Tripathi,Male,26.0,54,2024-09-04,Regular
11370,Pooja Roy,Female,28.0,73,2023-06-12,Premium
11371,Arjun Mehta,Male,31.0,77,2022-05-16,Premium
11372,Kabir Kapoor,Male,50.0,57,2022-05-06,Regular
11373,Rohan Reddy,Male,32.0,27,2026-02-22,Premium
11374,Simran Naidu,Female,57.0,76,2023-07-07,Regular
11375,Shreya Tripathi,Female,35.0,72,2022-06-21,Regular
11376,Tanya Mehta,Female,23.0,99,2025-02-12,Regular
11377,Avni Kapoor,Female,22.0,15,2025-10-23,Regular
11378,Mahi Reddy,Female,37.0,42,2022-07-15,Premium
11379,Rahul Ghosh,Male,37.0,93,2026-02-20,Premium
11380,Radhika Ghosh,Female,53.0,52,2025-03-05,Premium
11381,Aman Ansari,Male,40.0,95,2023-02-08,Regular
11382,Kunal Sharma,Male,25.0,2,2025-05-25,Premium
11383,Sakshi Ansari,Female,28.0,4,2023-11-03,Regular
11384,Muskan Sharma,Female,45.0,80,2024-10-13,Regular
11385,Nikhil Patel,Male,34.0,36,2022-07-23,Regular
11386,Vivek Joshi,Male,50.0,53,2023-01-26,Premium
11387,Ritvik Iyer,Male,62.0,43,2025-05-22,Premium
11388,Palak Patel,Female,35.0,41,2025-07-12,Regular
11389,Yash Deshmukh,Male,44.0,94,2022-01-18,Premium
11390,Ishita Joshi,Female,57.0,10,2022-12-10,Regular
11391,Sahil Arora,Male,28.0,78,2024-08-30,Regular
11392,Nandini Iyer,Female,42.0,89,2025-12-20,Premium
11393,Varun Singh,Male,32.0,66,2024-12-14,Premium
11394,Anushka Deshmukh,Female,48.0,40,2025-02-04,Premium
11395,Manish Malhotra,Male,53.0,17,2023-09-14,Premium
11396,Ankit Saxena,Male,24.0,69,2022-03-29,Regular
11397,Rajat Das,Male,26.0,47,2025-05-10,VIP
11398,Mohit Rao,Male,19.0,15,2025-07-02,VIP
11399,Akash Tiwari,Male,18.0,36,2023-12-11,Regular
11400,Shruti Arora,Female,20.0,97,2024-03-21,Regular
11401,Payal Singh,Female,51.0,27,2023-01-12,Regular
11402,Komal Malhotra,Female,61.0,18,2023-12-26,Premium
11403,Tanvi Saxena,Female,37.0,69,2023-01-23,VIP
11404,Harsh Kumar,Male,60.0,20,2023-11-04,Premium
11405,Pallavi Das,Female,53.0,92,2022-08-03,Regular
11406,Aanya Naidu,Female,56.0,86,2024-08-28,Regular
11407,Dev Bansal,Male,53.0,99,2023-02-01,Regular
11408,Ananya Tripathi,Female,27.0,92,2025-03-05,Regular
11409,Ayush Yadav,Male,43.0,25,2024-04-08,Regular
11410,Aditi Mehta,Female,43.0,22,2025-12-04,Regular
11411,Diya Kapoor,Female,48.0,35,2022-12-20,Regular
11412,Isha Reddy,Female,56.0,47,2023-03-13,Regular
11413,Dhruv Chatterjee,Male,23.0,88,2023-01-24,Premium
11414,Priya Ghosh,Female,50.0,74,2024-10-06,Regular
11415,Ishaan Khan,Male,57.0,65,2022-06-20,Regular
11416,Neha Ansari,Female,23.0,88,2025-01-03,Regular
11417,Rishi Pandey,Male,37.0,65,2025-08-03,VIP
11418,Riya Sharma,Female,60.0,38,2024-12-15,Premium
11419,Sneha Patel,Female,19.0,42,2022-08-04,Regular
11420,Abhishek Jain,Male,25.0,52,2024-02-28,Premium
11421,Siddharth Mishra,Male,56.0,9,2024-05-03,Premium
11422,Kavya Joshi,Female,26.0,75,2023-09-18,Premium
11423,Pranav Nair,Male,51.0,66,2024-01-17,Regular
11424,Karan Kulkarni,Male,61.0,74,2025-05-04,Regular
11425,Aarav Arora,Male,41.0,54,2025-08-28,Regular
11426,Vihaan Singh,Male,41.0,79,2023-04-26,Regular
11427,Meera Iyer,Female,38.0,95,2023-06-12,Regular
11428,Nisha Deshmukh,Female,35.0,57,2022-11-29,Regular
11429,Aditya Malhotra,Male,36.0,45,2023-10-05,Regular
11430,Arjun Saxena,Male,44.0,11,2024-05-23,Regular
11431,Kabir Das,Male,60.0,78,2025-02-15,Regular
11432,Rohan Rao,Male,65.0,91,2023-03-05,Regular
11433,Pooja Arora,Female,59.0,70,2022-12-13,Regular
11434,Rahul Tiwari,Male,23.0,87,2022-02-23,Regular
11435,Simran Singh,Female,32.0,87,2022-05-31,Premium
11436,Shreya Malhotra,Female,54.0,80,2022-03-24,Regular
11437,Tanya Saxena,Female,44.0,51,2022-11-28,Regular
11438,Avni Das,Female,34.0,10,2025-01-17,Regular
11439,Aman Kumar,Male,32.0,1,2025-05-23,Regular
11440,Kunal Bansal,Male,23.0,21,2026-04-07,Regular
11441,Nikhil Yadav,Male,33.0,44,2024-05-22,Regular
11442,Mahi Rao,Female,38.0,75,2023-12-29,Regular
11443,Radhika Tiwari,Female,37.0,46,2025-12-10,VIP
11444,Vivek Chatterjee,Male,44.0,3,2022-08-24,Regular
11445,Ritvik Khan,Male,31.0,22,2024-10-05,Regular
11446,Yash Pandey,Male,27.0,98,2025-08-01,Regular
11447,Sakshi Kumar,Female,60.0,99,2024-03-15,Premium
11448,Muskan Bansal,Female,37.0,38,2023-02-23,Regular
11449,Palak Yadav,Female,30.0,81,2024-09-20,Premium
11450,Ishita Chatterjee,Female,48.0,72,2026-05-13,Regular
11451,Sahil Jain,Male,44.0,94,2023-01-13,Regular
11452,Nandini Khan,Female,45.0,89,2024-06-20,Regular
11453,Anushka Pandey,Female,28.0,63,2022-03-23,Premium
11454,Varun Mishra,Male,52.0,40,2023-01-08,VIP
11455,Shruti Jain,Female,27.0,63,2025-05-12,Premium
11456,Manish Nair,Male,58.0,32,2024-03-04,Regular
11457,Payal Mishra,Female,38.0,35,2022-11-15,Premium
11458,Komal Nair,Female,37.0,61,2023-06-21,Regular
11459,Tanvi Kulkarni,Female,36.0,58,2022-07-13,Regular
11460,Ankit Kulkarni,Male,38.0,59,2025-06-01,Premium
11461,Rajat Sethi,Male,49.0,39,2026-02-17,VIP
11462,Pallavi Sethi,Female,41.0,41,2022-06-19,Regular
11463,Aanya Singh,Female,24.0,2,2023-01-16,Regular
11464,Mohit Verma,Male,45.0,61,2025-10-03,Regular
11465,Ananya Malhotra,Female,30.0,58,2025-11-06,Regular
11466,Akash Shah,Male,23.0,94,2025-05-12,Regular
11467,Aditi Saxena,Female,58.0,51,2025-02-18,Premium
11468,Diya Das,Female,33.0,47,2025-10-10,Regular
11469,Harsh Chauhan,Male,46.0,7,2023-08-21,Premium
11470,Dev Menon,Male,26.0,20,2025-12-02,Regular
11471,Isha Rao,Female,34.0,34,2025-11-19,Regular
11472,Priya Tiwari,Female,36.0,38,2023-01-03,Regular
11473,Neha Kumar,Female,24.0,37,2022-04-27,Regular
11474,Ayush Pillai,Male,64.0,40,2024-04-13,Regular
11475,Milan Bansal,Other,32.0,77,2025-04-28,Regular
11476,Dhruv Khanna,Male,45.0,14,2025-09-21,VIP
11477,Ishaan Gupta,Male,45.0,34,2022-08-16,Regular
11478,Rishi Agarwal,Male,38.0,17,2023-08-27,Regular
11479,Riya Bansal,Female,46.0,31,2025-05-13,Premium
11480,Sneha Yadav,Female,45.0,69,2022-04-07,Regular
11481,Kavya Chatterjee,Female,21.0,5,2025-03-02,Premium
11482,Meera Khan,Female,50.0,34,2023-04-12,VIP
11483,Abhishek Sinha,Male,23.0,3,2022-02-05,Premium
11484,Siddharth Roy,Male,38.0,96,2023-01-23,Regular
11485,Pranav Naidu,Male,35.0,73,2025-04-01,Premium
11486,Karan Tripathi,Male,39.0,25,2025-10-24,Regular
11487,Aarav Jain,Male,21.0,20,2022-05-11,Regular
11488,Nisha Pandey,Female,51.0,10,2024-01-13,VIP
11489,Pooja Jain,Female,38.0,48,2022-11-18,Regular
11490,Simran Mishra,Female,20.0,76,2024-12-29,Premium
11491,Vihaan Mishra,Male,18.0,59,2025-06-03,Regular
11492,Shreya Nair,Female,43.0,89,2026-03-20,Regular
11493,Aditya Nair,Male,49.0,35,2023-07-22,Regular
11494,Arjun Kulkarni,Male,44.0,28,2023-04-24,Premium
11495,Kabir Sethi,Male,52.0,48,2023-05-11,Regular
11496,Rohan Verma,Male,54.0,21,2025-05-02,Premium
11497,Rahul Shah,Male,59.0,98,2023-12-14,Regular
11498,Tanya Kulkarni,Female,65.0,19,2022-02-06,Premium
11499,Aman Chauhan,Male,60.0,48,2026-02-25,Regular
11500,Kunal Menon,Male,56.0,53,2022-06-16,Premium
11501,Nikhil Pillai,Male,38.0,6,2026-01-25,Regular
11502,Avni Sethi,Female,42.0,47,2022-09-16,Regular
11503,Vivek Khanna,Male,47.0,46,2024-05-11,Premium
11504,Ritvik Gupta,Male,26.0,26,2023-05-15,Regular
11505,Mahi Verma,Female,50.0,13,2025-01-03,Regular
11506,Yash Agarwal,Male,46.0,5,2023-10-07,Premium
11507,Radhika Shah,Female,42.0,1,2023-08-11,Premium
11508,Sahil Sinha,Male,58.0,49,2024-02-03,Premium
11509,Varun Roy,Male,50.0,9,2026-04-03,Premium
11510,Manish Naidu,Male,62.0,96,2023-01-28,VIP
11511,Sakshi Chauhan,Female,64.0,25,2022-12-18,Regular
11512,Ankit Tripathi,Male,57.0,66,2022-04-16,Regular
11513,Muskan Menon,Female,32.0,68,2025-03-27,Premium
11514,Rajat Mehta,Male,27.0,50,2024-12-20,Premium
11515,Palak Pillai,Female,32.0,89,2024-09-01,Regular
11516,Mohit Kapoor,Male,52.0,12,2022-02-07,Regular
11517,Akash Reddy,Male,59.0,24,2025-06-18,Regular
11518,Harsh Ghosh,Male,60.0,26,2025-07-19,Premium
11519,Ishita Khanna,Female,50.0,14,2026-02-21,Regular
11520,Dev Ansari,Male,50.0,30,2026-01-26,Premium
11521,Nandini Gupta,Female,63.0,32,2023-02-26,Premium
11522,Anushka Agarwal,Female,50.0,77,2025-02-10,Regular
11523,Aadi Yadav,Other,24.0,31,2023-10-07,Regular
11524,Ayush Sharma,Male,42.0,88,2024-08-11,Regular
11525,Shruti Sinha,Female,35.0,78,2023-06-16,Regular
11526,Payal Roy,Female,48.0,91,2024-11-17,Regular
11527,Komal Naidu,Female,48.0,11,2026-03-05,Regular
11528,Kiran Sharma,Other,32.0,99,2024-11-09,Premium
11529,Tanvi Tripathi,Female,32.0,62,2026-01-13,Regular
11530,Pallavi Mehta,Female,22.0,99,2026-01-30,Regular
11531,Aanya Mishra,Female,32.0,36,2022-07-10,Regular
11532,Dhruv Patel,Male,57.0,96,2026-03-23,Premium
11533,Ananya Nair,Female,49.0,59,2025-08-02,Regular
11534,Ishaan Joshi,Male,63.0,8,2023-11-14,Regular
11535,Aditi Kulkarni,Female,62.0,42,2024-08-18,Premium
11536,Diya Sethi,Female,59.0,14,2024-09-14,Regular
11537,Rishi Iyer,Male,26.0,95,2025-06-12,Regular
11538,Abhishek Deshmukh,Male,34.0,31,2025-07-08,Regular
11539,Siddharth Arora,Male,20.0,23,2022-06-13,Premium
11540,Pranav Singh,Male,22.0,56,2022-01-02,Premium
11541,Karan Malhotra,Male,29.0,43,2023-01-30,Regular
11542,Isha Verma,Female,31.0,10,2024-04-23,Premium
11543,Priya Shah,Female,18.0,82,2025-09-20,Premium
11544,Neha Chauhan,Female,58.0,85,2024-11-10,Premium
11545,Aarav Sinha,Male,43.0,75,2022-08-06,Premium
11546,Vihaan Roy,Male,49.0,62,2025-02-21,Premium
11547,Aditya Naidu,Male,49.0,41,2024-01-20,Regular
11548,Riya Menon,Female,64.0,55,2023-08-14,Regular
11549,Arjun Tripathi,Male,25.0,53,2025-05-19,VIP
11550,Kabir Mehta,Male,34.0,17,2023-04-19,Regular
11551,Rohan Kapoor,Male,32.0,9,2024-09-16,Regular
11552,Sneha Pillai,Female,44.0,26,2022-10-19,Premium
11553,Rahul Reddy,Male,43.0,46,2023-09-03,Premium
11554,Kavya Khanna,Female,55.0,17,2024-06-11,Premium
11555,Meera Gupta,Female,44.0,11,2024-09-24,Premium
11556,Nisha Agarwal,Female,29.0,86,2026-01-10,Regular
11557,Aman Ghosh,Male,45.0,38,2023-04-10,Premium
11558,Kunal Ansari,Male,64.0,59,2025-12-04,VIP
11559,Nikhil Sharma,Male,45.0,53,2025-07-30,Regular
11560,Vivek Patel,Male,46.0,74,2023-07-30,Regular
11561,Pooja Sinha,Female,26.0,74,2022-08-13,Premium
11562,Ritvik Joshi,Male,18.0,30,2023-02-17,Regular
11563,Yash Iyer,Male,28.0,85,2024-11-18,Regular
11564,Sahil Deshmukh,Male,19.0,38,2025-06-16,Regular
11565,Simran Roy,Female,39.0,84,2024-09-06,Regular
11566,Varun Arora,Male,60.0,41,2025-03-05,Regular
11567,Shreya Naidu,Female,39.0,12,2022-06-12,Premium
11568,Manish Singh,Male,48.0,77,2024-03-19,Regular
11569,Tanya Tripathi,Female,59.0,4,2025-10-30,Premium
11570,Avni Mehta,Female,54.0,78,2023-09-15,Regular
11571,Ankit Malhotra,Male,49.0,5,2025-12-09,Regular
11572,Rajat Saxena,Male,55.0,21,2022-07-18,Regular
11573,Mohit Das,Male,31.0,61,2026-04-15,Premium
11574,Akash Rao,Male,38.0,95,2025-06-10,VIP
11575,Harsh Tiwari,Male,37.0,41,2024-09-28,Regular
11576,Mahi Kapoor,Female,56.0,13,2024-09-14,VIP
11577,Radhika Reddy,Female,37.0,24,2026-02-07,Regular
11578,Dev Kumar,Male,63.0,90,2023-08-27,Regular
11579,Sakshi Ghosh,Female,26.0,73,2022-09-21,Premium
11580,Ayush Bansal,Male,26.0,11,2026-01-10,Regular
11581,Muskan Ansari,Female,52.0,39,2022-06-14,Premium
11582,Dhruv Yadav,Male,54.0,27,2024-11-21,Regular
11583,Palak Sharma,Female,50.0,18,2023-03-02,Premium
11584,Ishita Patel,Female,32.0,85,2026-01-26,Regular
11585,Ishaan Chatterjee,Male,18.0,62,2026-04-07,Regular
11586,Rishi Khan,Male,33.0,18,2024-01-30,Regular
11587,Abhishek Pandey,Male,40.0,66,2024-05-03,VIP
11588,Nandini Joshi,Female,37.0,42,2023-12-29,Regular
11589,Anushka Iyer,Female,62.0,7,2023-11-12,Regular
11590,Shruti Deshmukh,Female,59.0,45,2026-02-08,Regular
11591,Payal Arora,Female,55.0,19,2023-04-05,Regular
11592,Komal Singh,Female,19.0,25,2026-03-16,Regular
11593,Siddharth Jain,Male,24.0,88,2024-11-06,Premium
11594,Pranav Mishra,Male,38.0,72,2026-03-18,Regular
11595,Tanvi Malhotra,Female,47.0,14,2024-09-06,Regular
11596,Karan Nair,Male,50.0,86,2025-08-03,Regular
11597,Pallavi Saxena,Female,32.0,58,2024-02-23,Regular
11598,Aarav Deshmukh,Male,23.0,88,2024-01-10,Regular
11599,Vihaan Arora,Male,33.0,75,2023-02-16,Regular
11600,Aanya Roy,Female,56.0,34,2022-12-03,Regular
11601,Aditya Singh,Male,65.0,54,2022-03-02,Premium
11602,Arjun Malhotra,Male,63.0,54,2023-09-06,Regular
11603,Kabir Saxena,Male,46.0,72,2026-04-30,Premium
11604,Ananya Naidu,Female,22.0,25,2026-02-10,Regular
11605,Aditi Tripathi,Female,64.0,34,2025-01-09,Premium
11606,Rohan Das,Male,25.0,25,2023-08-05,VIP
11607,Rahul Rao,Male,30.0,30,2024-04-12,Regular
11608,Aman Tiwari,Male,64.0,17,2025-04-25,Regular
11609,Diya Mehta,Female,42.0,4,2022-01-04,Regular
11610,Kunal Kumar,Male,27.0,95,2026-01-16,Premium
11611,Isha Kapoor,Female,42.0,8,2025-10-24,Regular
11612,Priya Reddy,Female,21.0,89,2026-04-02,Regular
11613,Nikhil Bansal,Male,33.0,1,2022-05-31,Regular
11614,Neha Ghosh,Female,63.0,78,2026-02-25,Regular
11615,Riya Ansari,Female,32.0,33,2024-09-08,Premium
11616,Vivek Yadav,Male,60.0,52,2024-06-07,Regular
11617,Ritvik Chatterjee,Male,44.0,29,2022-10-15,Premium
11618,Sneha Sharma,Female,49.0,50,2024-02-27,Premium
11619,Kavya Patel,Female,51.0,46,2023-08-05,Regular
11620,Meera Joshi,Female,44.0,53,2026-04-30,Regular
11621,Shiv Chatterjee,Other,19.0,40,2023-06-28,Premium
11622,Yash Khan,Male,62.0,54,2022-12-16,Premium
11623,Nisha Iyer,Female,40.0,83,2026-02-23,Premium
11624,Pooja Deshmukh,Female,49.0,44,2022-10-28,VIP
11625,Sahil Pandey,Male,44.0,37,2025-12-18,Regular
11626,Varun Jain,Male,49.0,14,2026-03-22,Premium
11627,Manish Mishra,Male,35.0,36,2023-05-07,Premium
11628,Simran Arora,Female,58.0,13,2025-01-07,Regular
11629,Ankit Nair,Male,28.0,19,2025-06-28,Regular
11630,Shreya Singh,Female,49.0,96,2024-05-08,Regular
11631,Rajat Kulkarni,Male,45.0,9,2025-01-20,Regular
11632,Mohit Sethi,Male,42.0,49,2022-07-31,Regular
11633,Tanya Malhotra,Female,19.0,84,2024-04-05,Premium
11634,Akash Verma,Male,36.0,96,2024-04-01,Premium
11635,Avni Saxena,Female,20.0,15,2024-06-25,Regular
11636,Harsh Shah,Male,42.0,17,2026-02-19,Regular
11637,Mahi Das,Female,51.0,38,2025-08-12,Regular
11638,Dev Chauhan,Male,43.0,56,2024-08-22,Regular
11639,Rohan Khan,Other,54.0,96,2023-10-08,Regular
11640,Radhika Rao,Female,35.0,21,2023-10-10,Regular
11641,Ayush Menon,Male,32.0,17,2022-02-02,Premium
11642,Dhruv Pillai,Male,39.0,26,2024-05-31,Regular
11643,Ishaan Khanna,Male,28.0,88,2023-02-08,Regular
11644,Sakshi Tiwari,Female,56.0,4,2025-11-18,Premium
11645,Muskan Kumar,Female,56.0,39,2025-05-22,Regular
11646,Rishi Gupta,Male,37.0,12,2025-12-31,Premium
11647,Abhishek Agarwal,Male,56.0,16,2026-05-13,Regular
11648,Palak Bansal,Female,19.0,92,2023-03-10,Regular
11649,Ishita Yadav,Female,25.0,1,2023-11-17,Regular
11650,Nandini Chatterjee,Female,31.0,33,2024-08-30,Regular
11651,Siddharth Sinha,Male,36.0,92,2023-11-20,VIP
11652,Anushka Khan,Female,29.0,61,2023-03-23,Regular
11653,Mahi Pandey,Other,42.0,8,2025-02-05,Regular
11654,Pranav Roy,Male,56.0,47,2023-12-23,Regular
11655,Karan Naidu,Male,39.0,98,2026-02-15,VIP
11656,Aarav Pandey,Male,39.0,41,2022-12-18,Regular
11657,Shruti Pandey,Female,20.0,53,2023-12-12,Regular
11658,Vihaan Jain,Male,31.0,54,2024-04-30,VIP
11659,Payal Jain,Female,56.0,67,2025-12-23,Regular
11660,Komal Mishra,Female,56.0,19,2024-07-14,Regular
11661,Tanvi Nair,Female,23.0,84,2022-04-21,Regular
11662,Pallavi Kulkarni,Female,18.0,99,2023-06-25,Regular
11663,Aditya Mishra,Male,57.0,15,2025-11-18,Premium
11664,Aanya Arora,Female,26.0,82,2023-03-12,Regular
11665,Arjun Nair,Male,45.0,82,2023-06-30,VIP
11666,Ananya Singh,Female,57.0,75,2022-08-30,Regular
11667,Aditi Malhotra,Female,55.0,38,2025-02-25,Regular
11668,Diya Saxena,Female,44.0,47,2022-08-12,Premium
11669,Isha Das,Female,36.0,84,2023-08-12,Regular
11670,Kabir Kulkarni,Male,55.0,16,2025-02-12,Regular
11671,Priya Rao,Female,51.0,83,2025-12-03,Regular
11672,Neha Tiwari,Female,58.0,93,2022-12-21,Premium
11673,Riya Kumar,Female,42.0,69,2023-06-16,Premium
11674,Rohan Sethi,Male,63.0,35,2022-07-08,Regular
11675,Rahul Verma,Male,54.0,56,2023-12-02,Regular
11676,Sneha Bansal,Female,21.0,6,2026-05-18,Regular
11677,Aman Shah,Male,32.0,94,2023-05-02,Regular
11678,Kavya Yadav,Female,56.0,35,2023-02-20,Regular
11679,Meera Chatterjee,Female,23.0,6,2023-10-02,VIP
11680,Nisha Khan,Female,52.0,80,2025-12-04,Regular
11681,Kunal Chauhan,Male,34.0,66,2024-05-25,Regular
11682,Pooja Pandey,Female,27.0,63,2024-09-01,Regular
11683,Nikhil Menon,Male,43.0,6,2025-06-02,Regular
11684,Vivek Pillai,Male,62.0,76,2025-02-18,Regular
11685,Simran Jain,Female,61.0,64,2024-08-16,Regular
11686,Ritvik Khanna,Male,37.0,80,2024-06-16,Regular
11687,Yash Gupta,Male,18.0,83,2024-05-03,Regular
11688,Sahil Agarwal,Male,60.0,22,2022-10-17,Premium
11689,Varun Sinha,Male,61.0,22,2023-10-25,Regular
11690,Shreya Mishra,Female,47.0,93,2025-09-17,Regular
11691,Manish Roy,Male,48.0,54,2022-03-05,Regular
11692,Ankit Naidu,Male,43.0,44,2025-08-17,Regular
11693,Tanya Nair,Female,18.0,29,2024-06-24,Regular
11694,Rajat Tripathi,Male,25.0,64,2023-07-14,Regular
11695,Avni Kulkarni,Female,24.0,76,2022-07-02,Regular
11696,Mahi Sethi,Female,61.0,1,2025-05-07,Regular
11697,Radhika Verma,Female,20.0,56,2022-01-02,Regular
11698,Sakshi Shah,Female,44.0,100,2024-05-18,Premium
11699,Mohit Mehta,Male,35.0,29,2022-09-17,VIP
11700,Muskan Chauhan,Female,18.0,29,2025-12-25,Premium
11701,Akash Kapoor,Male,62.0,88,2022-10-19,Regular
11702,Harsh Reddy,Male,NULL,7,2025-07-08,Premium
11703,Palak Menon,Female,59.0,40,2024-07-07,Regular
11704,Dev Ghosh,Male,55.0,46,2022-03-07,Regular
11705,Ishita Pillai,Female,56.0,80,2025-02-26,VIP
11706,Nandini Khanna,Female,25.0,13,2025-11-07,Premium
11707,Anushka Gupta,Female,60.0,44,2022-12-21,Regular
11708,Ayush Ansari,Male,46.0,16,2026-03-30,VIP
11709,Dhruv Sharma,Male,37.0,79,2025-07-01,Regular
11710,Shruti Agarwal,Female,50.0,64,2025-04-02,Regular
11711,Ishaan Patel,Male,34.0,50,2023-06-22,Regular
11712,Payal Sinha,Female,31.0,40,2022-07-11,Regular
11713,Komal Roy,Female,31.0,16,2023-11-18,VIP
11714,Tanvi Naidu,Female,45.0,93,2025-07-15,Regular
11715,Pallavi Tripathi,Female,46.0,65,2024-07-27,Regular
11716,Rishi Joshi,Male,29.0,32,2024-11-01,Premium
11717,Abhishek Iyer,Male,29.0,42,2025-06-03,Premium
11718,Aanya Jain,Female,63.0,73,2023-06-27,Premium
11719,Siddharth Deshmukh,Male,42.0,72,2022-03-01,VIP
11720,Pranav Arora,Male,59.0,47,2025-11-15,Premium
11721,Karan Singh,Male,33.0,31,2024-09-08,Regular
11722,Aarav Agarwal,Male,31.0,66,2024-06-23,Regular
11723,Vihaan Sinha,Male,31.0,66,2024-07-06,Premium
11724,Aditya Roy,Male,43.0,60,2025-09-26,Regular
11725,Ananya Mishra,Female,55.0,8,2025-05-15,Regular
11726,Arjun Naidu,Male,42.0,48,2024-12-08,Regular
11727,Aditi Nair,Female,32.0,62,2025-06-05,Regular
11728,Kabir Tripathi,Male,64.0,96,2023-04-07,Regular
11729,Diya Kulkarni,Female,45.0,53,2025-02-12,Premium
11730,Rohan Mehta,Male,36.0,35,2026-04-10,Regular
11731,Isha Sethi,Female,18.0,56,2023-01-11,Regular
11732,Rahul Kapoor,Male,44.0,18,2024-07-02,Regular
11733,Aman Reddy,Male,47.0,10,2024-12-25,Premium
11734,Kunal Ghosh,Male,62.0,68,2024-04-06,Regular
11735,Priya Verma,Female,29.0,99,2026-03-31,Regular
11736,Neha Shah,Female,25.0,85,2023-10-08,Regular
11737,Nikhil Ansari,Male,65.0,59,2022-12-15,Regular
11738,Vivek Sharma,Male,44.0,5,2022-08-07,Regular
11739,Riya Chauhan,Female,19.0,99,2025-09-20,Regular
11740,Sneha Menon,Female,23.0,45,2025-01-02,Regular
11741,Ritvik Patel,Male,40.0,29,2024-07-13,Premium
11742,Kavya Pillai,Female,47.0,90,2023-11-21,Regular
11743,Yash Joshi,Male,29.0,75,2023-10-18,Regular
11744,Meera Khanna,Female,35.0,75,2026-02-04,Premium
11745,Sahil Iyer,Male,53.0,28,2024-12-24,Premium
11746,Varun Deshmukh,Male,64.0,100,2026-03-25,Regular
11747,Manish Arora,Male,41.0,46,2025-07-06,Regular
11748,Nisha Gupta,Female,37.0,54,2025-05-13,Regular
11749,Ankit Singh,Male,35.0,76,2024-06-04,Regular
11750,Pooja Agarwal,Female,24.0,66,2023-01-23,Premium
11751,Simran Sinha,Female,20.0,18,2024-11-11,Regular
11752,Shreya Roy,Female,58.0,31,2025-02-19,Regular
11753,Rajat Malhotra,Male,19.0,37,2024-04-15,Premium
11754,Mohit Saxena,Male,57.0,95,2022-02-02,Premium
11755,Akash Das,Male,29.0,72,2026-03-17,Premium
11756,Tanya Naidu,Female,51.0,37,2025-08-15,Premium
11757,Avni Tripathi,Female,63.0,74,2023-07-18,Regular
11758,Harsh Rao,Male,53.0,74,2024-02-29,Regular
11759,Mahi Mehta,Female,53.0,40,2022-07-17,Regular
11760,Dev Tiwari,Male,30.0,41,2026-02-07,Premium
11761,Ayush Kumar,Male,46.0,90,2023-01-05,Regular
11762,Dhruv Bansal,Male,48.0,57,2023-08-28,Regular
11763,Radhika Kapoor,Female,38.0,15,2023-11-17,Regular
11764,Ishaan Yadav,Male,19.0,72,2023-02-26,Premium
11765,Rishi Chatterjee,Male,61.0,59,2024-10-12,Regular
11766,Sakshi Reddy,Female,27.0,51,2026-05-12,Regular
11767,Muskan Ghosh,Female,64.0,73,2025-09-30,Premium
11768,Abhishek Khan,Male,62.0,91,2024-04-29,Premium
11769,Siddharth Pandey,Male,18.0,34,2022-07-29,Regular
11770,Pranav Jain,Male,53.0,42,2025-10-13,Regular
11771,Karan Mishra,Male,48.0,19,2023-02-15,Premium
11772,Aarav Iyer,Male,29.0,65,2025-12-28,Regular
11773,Palak Ansari,Female,57.0,41,2023-09-25,Regular
11774,Vihaan Deshmukh,Male,23.0,35,2024-04-09,VIP
11775,Ishita Sharma,Female,29.0,70,2023-11-30,Regular
11776,Aditya Arora,Male,63.0,41,2023-12-31,Regular
11777,Arjun Singh,Male,53.0,47,2022-09-21,Regular
11778,Kabir Malhotra,Male,23.0,45,2024-06-03,Regular
11779,Rohan Saxena,Male,24.0,26,2023-10-07,Regular
11780,Rahul Das,Male,30.0,13,2025-09-18,Premium
11781,Aman Rao,Male,21.0,83,2024-02-03,Regular
11782,Nandini Patel,Female,26.0,10,2026-03-24,Premium
11783,Anushka Joshi,Female,45.0,33,2023-04-20,Premium
11784,Kunal Tiwari,Male,18.0,67,2023-06-10,Premium
11785,Shruti Iyer,Female,31.0,14,2022-02-28,Regular
11786,Ananya Patel,Female,33.0,66,2025-03-27,Premium
11787,Payal Deshmukh,Female,64.0,74,2022-04-28,Regular
11788,Nikhil Kumar,Male,64.0,67,2023-04-02,Premium
